time,hr_bpm,hr_conf,rr_ms,rr_conf,spo2_pct,spo2_valid,skin_contact
04:59:49.404,67,100,0,0,0,0,3
04:59:49.404,67,100,0,0,0,0,3
04:59:49.404,67,100,0,0,0,0,3
04:59:49.549,67,100,0,0,0,0,3
04:59:49.549,67,100,0,0,0,0,3
04:59:49.549,67,100,0,0,98,1,3
04:59:49.648,67,100,0,0,0,0,3
04:59:49.648,67,100,0,0,0,0,3
04:59:49.648,67,100,0,0,0,0,3
04:59:49.794,67,100,0,0,0,0,3
04:59:49.794,67,100,0,0,0,0,3
04:59:49.794,67,100,0,0,0,0,3
04:59:49.891,67,100,0,0,0,0,3
04:59:49.891,67,100,0,0,0,0,3
04:59:49.891,67,100,925,100,0,0,3
04:59:49.988,67,100,0,0,0,0,3
04:59:49.988,67,100,0,0,0,0,3
04:59:49.988,67,100,0,0,0,0,3
04:59:50.135,67,100,0,0,0,0,3
04:59:50.135,67,100,0,0,0,0,3
04:59:50.135,67,100,0,0,0,0,3
04:59:50.232,67,100,0,0,0,0,3
04:59:50.232,67,100,0,0,0,0,3
04:59:50.232,67,100,0,0,0,0,3
04:59:50.379,67,100,0,0,0,0,3
04:59:50.379,67,100,0,0,0,0,3
04:59:50.379,67,100,0,0,0,0,3
04:59:50.524,67,100,0,0,0,0,3
04:59:50.524,67,100,0,0,0,0,3
04:59:50.524,67,100,0,0,0,0,3
04:59:50.574,67,100,0,0,98,1,3
04:59:50.574,67,100,0,0,0,0,3
04:59:50.671,67,100,0,0,0,0,3
04:59:50.671,67,100,0,0,0,0,3
04:59:50.671,67,100,0,0,0,0,3
04:59:50.817,67,100,0,0,0,0,3
04:59:50.817,67,100,0,0,0,0,3
04:59:50.817,67,100,0,0,0,0,3
04:59:50.915,67,100,0,0,0,0,3
04:59:50.915,67,100,966,100,0,0,3
04:59:50.915,67,100,0,0,0,0,3
04:59:51.061,67,100,0,0,0,0,3
04:59:51.061,67,100,0,0,0,0,3
04:59:51.061,67,100,0,0,0,0,3
04:59:51.158,67,100,0,0,0,0,3
04:59:51.158,67,100,0,0,0,0,3
04:59:51.158,67,100,0,0,0,0,3
04:59:51.305,67,100,0,0,0,0,3
04:59:51.305,67,100,0,0,0,0,3
04:59:51.305,67,100,0,0,0,0,3
04:59:51.404,67,100,0,0,0,0,3
04:59:51.404,67,100,0,0,0,0,3
04:59:51.404,67,100,0,0,0,0,3
04:59:51.549,67,100,0,0,0,0,3
04:59:51.549,67,100,0,0,0,0,3
04:59:51.549,67,100,0,0,98,1,3
04:59:51.646,67,100,0,0,0,0,3
04:59:51.646,67,100,0,0,0,0,3
04:59:51.646,67,100,0,0,0,0,3
04:59:51.792,67,100,0,0,0,0,3
04:59:51.792,67,100,0,0,0,0,3
04:59:51.792,67,100,0,0,0,0,3
04:59:51.890,67,100,940,100,0,0,3
04:59:51.890,67,100,0,0,0,0,3
04:59:51.890,67,100,0,0,0,0,3
04:59:51.988,67,100,0,0,0,0,3
04:59:51.988,67,100,0,0,0,0,3
04:59:52.133,67,100,0,0,0,0,3
04:59:52.133,67,100,0,0,0,0,3
04:59:52.133,67,100,0,0,0,0,3
04:59:52.231,67,100,0,0,0,0,3
04:59:52.231,67,100,0,0,0,0,3
04:59:52.231,67,100,0,0,0,0,3
04:59:52.328,67,100,0,0,0,0,3
04:59:52.328,67,100,0,0,0,0,3
04:59:52.328,67,100,0,0,0,0,3
04:59:52.426,67,100,0,0,0,0,3
04:59:52.426,67,100,0,0,0,0,3
04:59:52.426,67,100,0,0,0,0,3
04:59:52.572,67,100,0,0,0,0,3
04:59:52.572,67,100,0,0,98,1,3
04:59:52.572,67,100,0,0,0,0,3
04:59:52.670,67,100,0,0,0,0,3
04:59:52.670,67,100,0,0,0,0,3
04:59:52.670,67,100,905,100,0,0,3
04:59:52.864,67,100,0,0,0,0,3
04:59:52.864,67,100,0,0,0,0,3
04:59:52.864,67,100,0,0,0,0,3
04:59:52.914,67,100,0,0,0,0,3
04:59:52.914,67,100,0,0,0,0,3
04:59:52.914,67,100,0,0,0,0,3
04:59:53.059,67,100,0,0,0,0,3
04:59:53.059,67,100,0,0,0,0,3
04:59:53.059,67,100,0,0,0,0,3
04:59:53.157,67,100,0,0,0,0,3
04:59:53.157,67,100,0,0,0,0,3
04:59:53.157,67,100,0,0,0,0,3
04:59:53.303,67,100,0,0,0,0,3
04:59:53.303,67,100,0,0,0,0,3
04:59:53.303,67,100,0,0,0,0,3
04:59:53.354,67,100,0,0,0,0,3
04:59:53.354,67,100,0,0,0,0,3
04:59:53.498,67,100,0,0,0,0,3
04:59:53.498,67,100,0,0,0,0,3
04:59:53.498,67,100,0,0,0,0,3
04:59:53.597,67,100,0,0,98,1,3
04:59:53.597,67,100,0,0,0,0,3
04:59:53.597,67,100,0,0,0,0,3
04:59:53.742,67,100,0,0,0,0,3
04:59:53.742,67,100,964,100,0,0,3
04:59:53.742,67,100,0,0,0,0,3
04:59:53.839,67,100,0,0,0,0,3
04:59:53.839,67,100,0,0,0,0,3
04:59:53.839,67,100,0,0,0,0,3
04:59:53.986,67,100,0,0,0,0,3
04:59:53.986,67,100,0,0,0,0,3
04:59:53.986,67,100,0,0,0,0,3
04:59:54.083,67,100,0,0,0,0,3
04:59:54.083,67,100,0,0,0,0,3
04:59:54.083,66,100,0,0,0,0,3
04:59:54.230,66,100,0,0,0,0,3
04:59:54.230,66,100,0,0,0,0,3
04:59:54.230,66,100,0,0,0,0,3
04:59:54.328,66,100,0,0,0,0,3
04:59:54.328,66,100,0,0,0,0,3
04:59:54.328,66,100,0,0,0,0,3
04:59:54.475,66,100,0,0,0,0,3
04:59:54.475,66,100,0,0,0,0,3
04:59:54.475,66,100,0,0,0,0,3
04:59:54.571,66,100,0,0,0,0,3
04:59:54.571,66,100,0,0,98,1,3
04:59:54.571,66,100,0,0,0,0,3
04:59:54.669,66,100,939,100,0,0,3
04:59:54.669,66,100,0,0,0,0,3
04:59:54.669,66,100,0,0,0,0,3
04:59:54.766,66,100,0,0,0,0,3
04:59:54.766,66,100,0,0,0,0,3
04:59:54.912,66,100,0,0,0,0,3
04:59:54.912,66,100,0,0,0,0,3
04:59:54.912,66,100,0,0,0,0,3
04:59:55.009,66,100,0,0,0,0,3
04:59:55.009,66,100,0,0,0,0,3
04:59:55.009,66,100,0,0,0,0,3
04:59:55.107,66,100,0,0,0,0,3
04:59:55.107,66,100,0,0,0,0,3
04:59:55.107,66,100,0,0,0,0,3
04:59:55.253,66,100,0,0,0,0,3
04:59:55.253,66,100,0,0,0,0,3
04:59:55.253,66,100,0,0,0,0,3
04:59:55.413,66,100,0,0,0,0,3
04:59:55.413,66,100,0,0,0,0,3
04:59:55.413,66,100,0,0,0,0,3
04:59:55.497,66,100,0,0,0,0,3
04:59:55.497,66,100,0,0,0,0,3
04:59:55.497,66,100,905,100,0,0,3
04:59:55.595,66,100,0,0,98,1,3
04:59:55.595,66,100,0,0,0,0,3
04:59:55.595,66,100,0,0,0,0,3
04:59:55.741,66,100,0,0,0,0,3
04:59:55.741,66,100,0,0,0,0,3
04:59:55.741,66,100,0,0,0,0,3
04:59:55.840,66,100,0,0,0,0,3
04:59:55.840,66,100,0,0,0,0,3
04:59:55.840,66,100,0,0,0,0,3
04:59:55.985,66,100,0,0,0,0,3
04:59:55.985,66,100,0,0,0,0,3
04:59:55.985,66,100,0,0,0,0,3
04:59:56.083,66,100,0,0,0,0,3
04:59:56.083,66,100,0,0,0,0,3
04:59:56.083,66,100,0,0,0,0,3
04:59:56.180,66,100,0,0,0,0,3
04:59:56.180,66,100,0,0,0,0,3
04:59:56.277,66,100,0,0,0,0,3
04:59:56.277,66,100,0,0,0,0,3
04:59:56.277,66,100,0,0,0,0,3
04:59:56.423,66,100,0,0,0,0,3
04:59:56.423,66,100,0,0,0,0,3
04:59:56.423,66,100,0,0,0,0,3
04:59:56.522,66,100,920,100,0,0,3
04:59:56.522,66,100,0,0,0,0,3
04:59:56.522,66,100,0,0,98,1,3
04:59:56.667,66,100,0,0,0,0,3
04:59:56.667,66,100,0,0,0,0,3
04:59:56.667,66,100,0,0,0,0,3
04:59:56.765,66,100,0,0,0,0,3
04:59:56.765,66,100,0,0,0,0,3
04:59:56.765,66,100,0,0,0,0,3
04:59:56.862,66,100,0,0,0,0,3
04:59:56.862,66,100,0,0,0,0,3
04:59:56.862,66,100,0,0,0,0,3
04:59:57.008,66,100,0,0,0,0,3
04:59:57.008,66,100,0,0,0,0,3
04:59:57.008,66,100,0,0,0,0,3
04:59:57.106,66,100,0,0,0,0,3
04:59:57.106,66,100,0,0,0,0,3
04:59:57.106,66,100,0,0,0,0,3
04:59:57.252,66,100,0,0,0,0,3
04:59:57.252,66,100,0,0,0,0,3
04:59:57.252,66,100,0,0,0,0,3
04:59:57.350,66,100,0,0,0,0,3
04:59:57.350,66,100,0,0,0,0,3
04:59:57.350,66,100,0,0,0,0,3
04:59:57.545,66,100,943,100,0,0,3
04:59:57.545,66,100,0,0,0,0,3
04:59:57.545,66,100,0,0,0,0,3
04:59:57.595,66,100,0,0,98,1,3
04:59:57.595,66,100,0,0,0,0,3
04:59:57.692,66,100,0,0,0,0,3
04:59:57.692,66,100,0,0,0,0,3
04:59:57.692,66,100,0,0,0,0,3
04:59:57.788,66,100,0,0,0,0,3
04:59:57.788,66,100,0,0,0,0,3
04:59:57.788,66,100,0,0,0,0,3
04:59:57.936,66,100,0,0,0,0,3
04:59:57.936,66,100,0,0,0,0,3
04:59:57.936,66,100,0,0,0,0,3
04:59:58.081,66,100,0,0,0,0,3
04:59:58.081,66,100,0,0,0,0,3
04:59:58.081,66,100,0,0,0,0,3
04:59:58.179,66,100,0,0,0,0,3
04:59:58.179,66,100,0,0,0,0,3
04:59:58.179,66,100,0,0,0,0,3
04:59:58.276,66,100,0,0,0,0,3
04:59:58.276,66,100,0,0,0,0,3
04:59:58.276,66,100,0,0,0,0,3
04:59:58.423,66,100,925,100,0,0,3
04:59:58.423,66,100,0,0,0,0,3
04:59:58.423,66,100,0,0,0,0,3
04:59:58.520,66,100,0,0,0,0,3
04:59:58.520,66,100,0,0,0,0,3
04:59:58.520,66,100,0,0,98,1,3
04:59:58.666,66,100,0,0,0,0,3
04:59:58.666,66,100,0,0,0,0,3
04:59:58.666,66,100,0,0,0,0,3
04:59:58.764,66,100,0,0,0,0,3
04:59:58.764,66,100,0,0,0,0,3
04:59:58.764,66,100,0,0,0,0,3
04:59:58.910,66,100,0,0,0,0,3
04:59:58.910,66,100,0,0,0,0,3
04:59:58.910,66,100,0,0,0,0,3
04:59:58.960,66,100,0,0,0,0,3
04:59:58.960,66,100,0,0,0,0,3
04:59:59.056,66,100,0,0,0,0,3
04:59:59.056,66,100,0,0,0,0,3
04:59:59.056,66,100,0,0,0,0,3
04:59:59.202,66,100,0,0,0,0,3
04:59:59.202,66,100,0,0,0,0,3
04:59:59.202,66,100,0,0,0,0,3
04:59:59.300,66,100,945,100,0,0,3
04:59:59.300,66,100,0,0,0,0,3
04:59:59.300,66,100,0,0,0,0,3
04:59:59.446,66,100,0,0,0,0,3
04:59:59.446,66,100,0,0,0,0,3
04:59:59.446,66,100,0,0,0,0,3
04:59:59.543,66,100,0,0,0,0,3
04:59:59.543,66,100,0,0,98,1,3
04:59:59.543,66,100,0,0,0,0,3
04:59:59.690,66,100,0,0,0,0,3
04:59:59.690,66,100,0,0,0,0,3
04:59:59.690,66,100,0,0,0,0,3
04:59:59.787,66,100,0,0,0,0,3
04:59:59.787,66,100,0,0,0,0,3
04:59:59.787,66,100,0,0,0,0,3
04:59:59.933,66,100,0,0,0,0,3
04:59:59.933,66,100,0,0,0,0,3
04:59:59.933,66,100,0,0,0,0,3
05:00:00.080,66,100,0,0,0,0,3
05:00:00.080,66,100,0,0,0,0,3
05:00:00.080,66,100,0,0,0,0,3
05:00:00.177,66,100,0,0,0,0,3
05:00:00.177,66,100,0,0,0,0,3
05:00:00.177,66,100,0,0,0,0,3
05:00:00.275,66,100,0,0,0,0,3
05:00:00.275,66,100,957,100,0,0,3
05:00:00.275,65,100,0,0,0,0,3
05:00:00.373,65,100,0,0,0,0,3
05:00:00.373,65,100,0,0,0,0,3
05:00:00.470,65,100,0,0,0,0,3
05:00:00.470,65,100,0,0,0,0,3
05:00:00.470,65,100,0,0,0,0,3
05:00:00.616,65,100,0,0,98,1,3
05:00:00.616,65,100,0,0,0,0,3
05:00:00.616,65,100,0,0,0,0,3
05:00:00.715,65,100,0,0,0,0,3
05:00:00.715,65,100,0,0,0,0,3
05:00:00.715,65,100,0,0,0,0,3
05:00:00.860,65,100,0,0,0,0,3
05:00:00.860,65,100,0,0,0,0,3
05:00:00.860,65,100,0,0,0,0,3
05:00:00.957,65,100,0,0,0,0,3
05:00:00.957,65,100,0,0,0,0,3
05:00:00.957,65,100,0,0,0,0,3
05:00:01.104,65,100,0,0,0,0,3
05:00:01.104,65,100,0,0,0,0,3
05:00:01.104,65,100,0,0,0,0,3
05:00:01.201,65,100,928,100,0,0,3
05:00:01.201,65,100,0,0,0,0,3
05:00:01.201,65,100,0,0,0,0,3
05:00:01.347,65,100,0,0,0,0,3
05:00:01.347,65,100,0,0,0,0,3
05:00:01.347,65,100,0,0,0,0,3
05:00:01.445,65,100,0,0,0,0,3
05:00:01.445,65,100,0,0,0,0,3
05:00:01.445,65,100,0,0,0,0,3
05:00:01.591,65,100,0,0,0,0,3
05:00:01.591,65,100,0,0,98,1,3
05:00:01.591,65,100,0,0,0,0,3
05:00:01.689,65,100,0,0,0,0,3
05:00:01.689,65,100,0,0,0,0,3
05:00:01.689,65,100,0,0,0,0,3
05:00:01.786,65,100,0,0,0,0,3
05:00:01.786,65,100,0,0,0,0,3
05:00:01.884,65,100,0,0,0,0,3
05:00:01.884,65,100,0,0,0,0,3
05:00:01.884,65,100,0,0,0,0,3
05:00:01.981,65,100,0,0,0,0,3
05:00:01.981,65,100,0,0,0,0,3
05:00:01.981,65,100,0,0,0,0,3
05:00:02.128,65,100,916,100,0,0,3
05:00:02.128,65,100,0,0,0,0,3
05:00:02.128,65,100,0,0,0,0,3
05:00:02.225,65,100,0,0,0,0,3
05:00:02.225,65,100,0,0,0,0,3
05:00:02.225,65,100,0,0,0,0,3
05:00:02.371,65,100,0,0,0,0,3
05:00:02.371,65,100,0,0,0,0,3
05:00:02.371,65,100,0,0,0,0,3
05:00:02.468,65,100,0,0,0,0,3
05:00:02.468,65,100,0,0,0,0,3
05:00:02.468,65,100,0,0,0,0,3
05:00:02.615,65,100,0,0,98,1,3
05:00:02.615,65,100,0,0,0,0,3
05:00:02.615,65,100,0,0,0,0,3
05:00:02.713,65,100,0,0,0,0,3
05:00:02.713,65,100,0,0,0,0,3
05:00:02.713,65,100,0,0,0,0,3
05:00:02.859,65,100,0,0,0,0,3
05:00:02.859,65,100,0,0,0,0,3
05:00:02.859,65,100,0,0,0,0,3
05:00:02.956,65,100,0,0,0,0,3
05:00:02.956,65,100,0,0,0,0,3
05:00:02.956,65,100,912,100,0,0,3
05:00:03.102,65,100,0,0,0,0,3
05:00:03.102,65,100,0,0,0,0,3
05:00:03.102,65,100,0,0,0,0,3
05:00:03.153,65,100,0,0,0,0,3
05:00:03.153,65,100,0,0,0,0,3
05:00:03.249,65,100,0,0,0,0,3
05:00:03.249,65,100,0,0,0,0,3
05:00:03.249,65,100,0,0,0,0,3
05:00:03.445,65,100,0,0,0,0,3
05:00:03.445,65,100,0,0,0,0,3
05:00:03.445,65,100,0,0,0,0,3
05:00:03.541,65,100,0,0,0,0,3
05:00:03.541,65,100,0,0,0,0,3
05:00:03.541,65,100,0,0,98,1,3
05:00:03.639,65,100,0,0,0,0,3
05:00:03.639,65,100,0,0,0,0,3
05:00:03.639,65,100,0,0,0,0,3
05:00:03.737,65,100,0,0,0,0,3
05:00:03.737,65,100,0,0,0,0,3
05:00:03.737,65,100,0,0,0,0,3
05:00:03.883,65,100,0,0,0,0,3
05:00:03.883,65,100,881,100,0,0,3
05:00:03.883,65,100,0,0,0,0,3
05:00:03.980,65,100,0,0,0,0,3
05:00:03.980,65,100,0,0,0,0,3
05:00:03.980,65,100,0,0,0,0,3
05:00:04.127,65,100,0,0,0,0,3
05:00:04.127,65,100,0,0,0,0,3
05:00:04.127,65,100,0,0,0,0,3
05:00:04.224,65,100,0,0,0,0,3
05:00:04.224,65,100,0,0,0,0,3
05:00:04.224,65,100,0,0,0,0,3
05:00:04.370,65,100,0,0,0,0,3
05:00:04.370,65,100,0,0,0,0,3
05:00:04.370,65,100,0,0,0,0,3
05:00:04.468,65,100,0,0,0,0,3
05:00:04.468,65,100,0,0,0,0,3
05:00:04.565,65,100,0,0,0,0,3
05:00:04.565,65,100,0,0,98,1,3
05:00:04.565,65,100,0,0,0,0,3
05:00:04.663,65,100,0,0,0,0,3
05:00:04.663,65,100,0,0,0,0,3
05:00:04.663,65,100,0,0,0,0,3
05:00:04.809,65,100,877,100,0,0,3
05:00:04.809,65,100,0,0,0,0,3
05:00:04.809,65,100,0,0,0,0,3
05:00:04.907,65,100,0,0,0,0,3
05:00:04.907,65,100,0,0,0,0,3
05:00:04.907,65,100,0,0,0,0,3
05:00:05.052,65,100,0,0,0,0,3
05:00:05.052,65,100,0,0,0,0,3
05:00:05.052,65,100,0,0,0,0,3
05:00:05.150,65,100,0,0,0,0,3
05:00:05.150,65,100,0,0,0,0,3
05:00:05.150,65,100,0,0,0,0,3
05:00:05.296,65,100,0,0,0,0,3
05:00:05.296,65,100,0,0,0,0,3
05:00:05.296,65,100,0,0,0,0,3
05:00:05.393,65,100,0,0,0,0,3
05:00:05.393,65,100,0,0,0,0,3
05:00:05.393,65,100,0,0,0,0,3
05:00:05.540,65,100,0,0,0,0,3
05:00:05.540,65,100,0,0,0,0,3
05:00:05.540,65,100,0,0,98,1,3
05:00:05.638,65,100,0,0,0,0,3
05:00:05.638,65,100,0,0,0,0,3
05:00:05.638,65,100,0,0,0,0,3
05:00:05.783,66,100,928,100,0,0,3
05:00:05.783,66,100,0,0,0,0,3
05:00:05.783,66,100,0,0,0,0,3
05:00:05.834,66,100,0,0,0,0,3
05:00:05.834,66,100,0,0,0,0,3
05:00:05.979,66,100,0,0,0,0,3
05:00:05.979,66,100,0,0,0,0,3
05:00:05.979,66,100,0,0,0,0,3
05:00:06.077,66,100,0,0,0,0,3
05:00:06.077,66,100,0,0,0,0,3
05:00:06.077,66,100,0,0,0,0,3
05:00:06.174,66,100,0,0,0,0,3
05:00:06.174,66,100,0,0,0,0,3
05:00:06.174,66,100,0,0,0,0,3
05:00:06.320,66,100,0,0,0,0,3
05:00:06.320,66,100,0,0,0,0,3
05:00:06.320,66,100,0,0,0,0,3
05:00:06.418,66,100,0,0,0,0,3
05:00:06.418,66,100,0,0,0,0,3
05:00:06.418,66,100,0,0,0,0,3
05:00:06.564,66,100,0,0,0,0,3
05:00:06.564,66,100,0,0,98,1,3
05:00:06.564,66,100,0,0,0,0,3
05:00:06.758,66,100,0,0,0,0,3
05:00:06.758,66,100,943,100,0,0,3
05:00:06.758,66,100,0,0,0,0,3
05:00:06.809,66,100,0,0,0,0,3
05:00:06.809,66,100,0,0,0,0,3
05:00:06.809,66,100,0,0,0,0,3
05:00:06.905,66,100,0,0,0,0,3
05:00:06.905,66,100,0,0,0,0,3
05:00:06.905,66,100,0,0,0,0,3
05:00:07.051,66,100,0,0,0,0,3
05:00:07.051,66,100,0,0,0,0,3
05:00:07.051,66,100,0,0,0,0,3
05:00:07.149,66,100,0,0,0,0,3
05:00:07.149,66,100,0,0,0,0,3
05:00:07.149,66,100,0,0,0,0,3
05:00:07.294,66,100,0,0,0,0,3
05:00:07.294,66,100,0,0,0,0,3
05:00:07.344,66,100,0,0,0,0,3
05:00:07.344,66,100,0,0,0,0,3
05:00:07.344,66,100,0,0,0,0,3
05:00:07.490,66,100,0,0,0,0,3
05:00:07.490,66,100,0,0,0,0,3
05:00:07.490,66,100,0,0,0,0,3
05:00:07.588,66,100,922,100,98,1,3
05:00:07.588,66,100,0,0,0,0,3
05:00:07.588,66,100,0,0,0,0,3
05:00:07.733,66,100,0,0,0,0,3
05:00:07.733,66,100,0,0,0,0,3
05:00:07.733,66,100,0,0,0,0,3
05:00:07.831,66,100,0,0,0,0,3
05:00:07.831,66,100,0,0,0,0,3
05:00:07.831,66,100,0,0,0,0,3
05:00:07.978,66,100,0,0,0,0,3
05:00:07.978,66,100,0,0,0,0,3
05:00:07.978,66,100,0,0,0,0,3
05:00:08.075,66,100,0,0,0,0,3
05:00:08.075,66,100,0,0,0,0,3
05:00:08.075,66,100,0,0,0,0,3
05:00:08.221,66,100,0,0,0,0,3
05:00:08.221,66,100,0,0,0,0,3
05:00:08.221,66,100,0,0,0,0,3
05:00:08.319,66,100,0,0,0,0,3
05:00:08.319,66,100,0,0,0,0,3
05:00:08.319,66,100,0,0,0,0,3
05:00:08.416,66,100,0,0,0,0,3
05:00:08.416,66,100,0,0,0,0,3
05:00:08.416,66,100,0,0,0,0,3
05:00:08.563,66,100,945,100,0,0,3
05:00:08.563,66,100,0,0,98,1,3
05:00:08.563,66,100,0,0,0,0,3
05:00:08.660,66,100,0,0,0,0,3
05:00:08.660,66,100,0,0,0,0,3
05:00:08.757,66,100,0,0,0,0,3
05:00:08.757,66,100,0,0,0,0,3
05:00:08.757,66,100,0,0,0,0,3
05:00:08.855,66,100,0,0,0,0,3
05:00:08.855,66,100,0,0,0,0,3
05:00:08.855,66,100,0,0,0,0,3
05:00:09.001,66,100,0,0,0,0,3
05:00:09.001,66,100,0,0,0,0,3
05:00:09.001,66,100,0,0,0,0,3
05:00:09.099,66,100,0,0,0,0,3
05:00:09.099,66,100,0,0,0,0,3
05:00:09.099,66,100,0,0,0,0,3
05:00:09.246,66,100,0,0,0,0,3
05:00:09.246,66,100,0,0,0,0,3
05:00:09.246,66,100,0,0,0,0,3
05:00:09.343,66,100,0,0,0,0,3
05:00:09.343,66,100,0,0,0,0,3
05:00:09.343,66,100,921,100,0,0,3
05:00:09.489,66,100,0,0,0,0,3
05:00:09.489,66,100,0,0,0,0,3
05:00:09.489,66,100,0,0,0,0,3
05:00:09.586,66,100,0,0,98,1,3
05:00:09.586,66,100,0,0,0,0,3
05:00:09.586,66,100,0,0,0,0,3
05:00:09.732,66,100,0,0,0,0,3
05:00:09.732,66,100,0,0,0,0,3
05:00:09.732,66,100,0,0,0,0,3
05:00:09.878,66,100,0,0,0,0,3
05:00:09.878,66,100,0,0,0,0,3
05:00:09.878,66,100,0,0,0,0,3
05:00:09.929,66,100,0,0,0,0,3
05:00:09.929,66,100,0,0,0,0,3
05:00:09.929,66,100,0,0,0,0,3
05:00:10.073,66,100,0,0,0,0,3
05:00:10.073,66,100,0,0,0,0,3
05:00:10.171,66,100,0,0,0,0,3
05:00:10.171,66,100,0,0,0,0,3
05:00:10.171,66,100,0,0,0,0,3
05:00:10.269,66,100,0,0,0,0,3
05:00:10.269,66,100,885,100,0,0,3
05:00:10.269,66,100,0,0,0,0,3
05:00:10.366,66,100,0,0,0,0,3
05:00:10.366,66,100,0,0,0,0,3
05:00:10.366,66,100,0,0,0,0,3
05:00:10.513,66,100,0,0,0,0,3
05:00:10.513,66,100,0,0,0,0,3
05:00:10.513,66,100,0,0,98,1,3
05:00:10.610,66,100,0,0,0,0,3
05:00:10.610,66,100,0,0,0,0,3
05:00:10.610,66,100,0,0,0,0,3
05:00:10.756,66,100,0,0,0,0,3
05:00:10.756,66,100,0,0,0,0,3
05:00:10.756,66,100,0,0,0,0,3
05:00:10.951,66,100,0,0,0,0,3
05:00:10.951,66,100,0,0,0,0,3
05:00:10.951,66,100,0,0,0,0,3
05:00:11.001,66,100,0,0,0,0,3
05:00:11.001,66,100,0,0,0,0,3
05:00:11.001,66,100,0,0,0,0,3
05:00:11.097,66,100,0,0,0,0,3
05:00:11.097,66,100,0,0,0,0,3
05:00:11.097,66,100,0,0,0,0,3
05:00:11.243,66,100,880,100,0,0,3
05:00:11.243,66,100,0,0,0,0,3
05:00:11.243,66,100,0,0,0,0,3
05:00:11.390,66,100,0,0,0,0,3
05:00:11.390,66,100,0,0,0,0,3
05:00:11.390,66,100,0,0,0,0,3
05:00:11.440,66,100,0,0,0,0,3
05:00:11.440,66,100,0,0,0,0,3
05:00:11.536,66,100,0,0,0,0,3
05:00:11.536,66,100,0,0,98,1,3
05:00:11.536,66,100,0,0,0,0,3
05:00:11.682,66,100,0,0,0,0,3
05:00:11.682,66,100,0,0,0,0,3
05:00:11.682,66,100,0,0,0,0,3
05:00:11.780,66,100,0,0,0,0,3
05:00:11.780,66,100,0,0,0,0,3
05:00:11.780,66,100,0,0,0,0,3
05:00:11.926,66,100,0,0,0,0,3
05:00:11.926,66,100,785,100,0,0,3
05:00:11.926,66,100,0,0,0,0,3
05:00:12.024,66,100,0,0,0,0,3
05:00:12.024,66,100,0,0,0,0,3
05:00:12.024,66,100,0,0,0,0,3
05:00:12.170,66,100,0,0,0,0,3
05:00:12.170,66,100,0,0,0,0,3
05:00:12.170,66,100,0,0,0,0,3
05:00:12.268,66,100,0,0,0,0,3
05:00:12.268,66,100,0,0,0,0,3
05:00:12.268,66,100,0,0,0,0,3
05:00:12.414,66,100,0,0,0,0,3
05:00:12.414,66,100,0,0,0,0,3
05:00:12.414,66,100,0,0,0,0,3
05:00:12.512,66,100,0,0,0,0,3
05:00:12.512,66,100,0,0,0,0,3
05:00:12.512,66,100,0,0,98,1,3
05:00:12.608,66,100,0,0,0,0,3
05:00:12.608,66,100,0,0,0,0,3
05:00:12.608,66,100,0,0,0,0,3
05:00:12.755,66,100,0,0,0,0,3
05:00:12.755,66,100,0,0,0,0,3
05:00:12.755,66,100,0,0,0,0,3
05:00:12.853,66,100,0,0,0,0,3
05:00:12.853,66,100,0,0,0,0,3
05:00:12.950,66,100,0,0,0,0,3
05:00:12.950,66,100,0,0,0,0,3
05:00:12.950,66,100,0,0,0,0,3
05:00:13.048,66,100,1176,25,0,0,3
05:00:13.048,66,100,0,0,0,0,3
05:00:13.048,66,100,0,0,0,0,3
05:00:13.194,66,100,0,0,0,0,3
05:00:13.194,66,100,0,0,0,0,3
05:00:13.194,66,100,0,0,0,0,3
05:00:13.291,66,100,0,0,0,0,3
05:00:13.291,66,100,0,0,0,0,3
05:00:13.291,66,100,0,0,0,0,3
05:00:13.438,66,100,0,0,0,0,3
05:00:13.438,66,100,0,0,0,0,3
05:00:13.438,66,100,0,0,0,0,3
05:00:13.536,66,100,0,0,0,0,3
05:00:13.536,66,100,0,0,98,1,3
05:00:13.536,66,100,0,0,0,0,3
05:00:13.682,66,100,0,0,0,0,3
05:00:13.682,66,100,0,0,0,0,3
05:00:13.682,66,100,0,0,0,0,3
05:00:13.779,66,100,0,0,0,0,3
05:00:13.779,66,100,0,0,0,0,3
05:00:13.779,66,100,0,0,0,0,3
05:00:13.924,66,100,0,0,0,0,3
05:00:13.924,66,100,0,0,0,0,3
05:00:13.924,66,100,0,0,0,0,3
05:00:14.022,66,100,0,0,0,0,3
05:00:14.022,66,100,0,0,0,0,3
05:00:14.022,66,100,0,0,0,0,3
05:00:14.120,66,100,0,0,0,0,3
05:00:14.120,66,100,0,0,0,0,3
05:00:14.120,66,100,0,0,0,0,3
05:00:14.218,66,100,0,0,0,0,3
05:00:14.218,66,100,0,0,0,0,3
05:00:14.363,66,100,0,0,0,0,3
05:00:14.363,66,100,0,0,0,0,3
05:00:14.363,66,100,0,0,0,0,3
05:00:14.461,66,100,0,0,0,0,3
05:00:14.461,66,100,1228,50,0,0,3
05:00:14.461,66,100,0,0,0,0,3
05:00:14.607,66,100,0,0,98,1,3
05:00:14.607,66,100,0,0,0,0,3
05:00:14.607,66,100,0,0,0,0,3
05:00:14.705,66,100,0,0,0,0,3
